# This autogenerated file contains solubilities of CO2 and H2O in a respective fluid system.
# The values have been calculated by means of (11)-(14) in https://doi.org/10.1016/S0016-7037(03)00273-4.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min phase pressure = 101325.0, max phase pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C], phase pressure [Pa],         y_H2O [-],         x_CO2 [-]
 2.31111111111e+01,   1.00000000000e+08, 4.35073749450e-03, 2.80062554346e-02
 2.51212121212e+01,   1.01325000000e+05, 3.16628690597e-02, 5.79563257992e-04
 2.51212121212e+01,   6.03328391960e+05, 5.54599795330e-03, 3.43810565944e-03
 2.51212121212e+01,   1.10533178392e+06, 3.16206670824e-03, 6.12289293069e-03
 2.51212121212e+01,   1.60733517588e+06, 2.27527118180e-03, 8.63841547650e-03
 2.51212121212e+01,   2.10933856784e+06, 1.81768868258e-03, 1.09887554498e-02
 2.51212121212e+01,   2.61134195980e+06, 1.54281768988e-03, 1.31774968141e-02
 2.51212121212e+01,   3.11334535176e+06, 1.36342808578e-03, 1.52075921779e-02
 2.51212121212e+01,   3.61534874372e+06, 1.24111473373e-03, 1.70811557886e-02
 2.51212121212e+01,   4.11735213568e+06, 1.15673996734e-03, 1.87991201704e-02
 2.51212121212e+01,   4.61935552764e+06, 1.10033178717e-03, 2.03606130897e-02
 2.51212121212e+01,   5.12135891960e+06, 1.06734783343e-03, 2.17616690100e-02
 2.51212121212e+01,   5.62336231156e+06, 1.05819009741e-03, 2.29919542759e-02
 2.51212121212e+01,   6.12536570352e+06, 1.08356501865e-03, 2.40226087467e-02
 2.51212121212e+01,   6.62736909548e+06, 2.94459596696e-03, 2.44038869499e-02
 2.51212121212e+01,   7.12937248744e+06, 3.05054106793e-03, 2.47901066639e-02
 2.51212121212e+01,   7.63137587940e+06, 3.12431583214e-03, 2.50911323384e-02
 2.51212121212e+01,   8.13337927136e+06, 3.18214699823e-03, 2.53447394850e-02
 2.51212121212e+01,   8.63538266332e+06, 3.23018504984e-03, 2.55663864822e-02
 2.51212121212e+01,   9.13738605528e+06, 3.27151640127e-03, 2.57643523751e-02
 2.51212121212e+01,   9.63938944724e+06, 3.30793621609e-03, 2.59437449313e-02
 2.51212121212e+01,   1.01413928392e+07, 3.34059034605e-03, 2.61080082407e-02
 2.51212121212e+01,   1.06433962312e+07, 3.37025877360e-03, 2.62596101494e-02
 2.51212121212e+01,   1.11453996231e+07, 3.39749815905e-03, 2.64003983829e-02
 2.51212121212e+01,   1.16474030151e+07, 3.42272050704e-03, 2.65318028958e-02
 2.51212121212e+01,   1.21494064070e+07, 3.44623971857e-03, 2.66549592136e-02
 2.51212121212e+01,   1.26514097990e+07, 3.46830067946e-03, 2.67707878683e-02
 2.51212121212e+01,   1.31534131910e+07, 3.48909824737e-03, 2.68800478636e-02
 2.51212121212e+01,   1.36554165829e+07, 3.50879009676e-03, 2.69833739734e-02
 2.51212121212e+01,   1.41574199749e+07, 3.52750567280e-03, 2.70813035478e-02
 2.51212121212e+01,   1.46594233668e+07, 3.54535259343e-03, 2.71742962631e-02
 2.51212121212e+01,   1.51614267588e+07, 3.56242132818e-03, 2.72627489822e-02
 2.51212121212e+01,   1.56634301508e+07, 3.57878868351e-03, 2.73470071439e-02
 2.51212121212e+01,   1.61654335427e+07, 3.59452044290e-03, 2.74273736260e-02
 2.51212121212e+01,   1.66674369347e+07, 3.60967339690e-03, 2.75041157419e-02
 2.51212121212e+01,   1.71694403266e+07, 3.62429692489e-03, 2.75774708291e-02
 2.51212121212e+01,   1.76714437186e+07, 3.63843424263e-03, 2.76476507632e-02
 2.51212121212e+01,   1.81734471106e+07, 3.65212339686e-03, 2.77148456381e-02
 2.51212121212e+01,   1.86754505025e+07, 3.66539806626e-03, 2.77792267946e-02
 2.51212121212e+01,   1.91774538945e+07, 3.67828821233e-03, 2.78409493318e-02
 2.51212121212e+01,   1.96794572864e+07, 3.69082061270e-03, 2.79001542049e-02
 2.51212121212e+01,   2.01814606784e+07, 3.70301930169e-03, 2.79569699895e-02
 2.51212121212e+01,   2.06834640704e+07, 3.71490593659e-03, 2.80115143753e-02
 2.51212121212e+01,   2.11854674623e+07, 3.72650010449e-03, 2.80638954363e-02
 2.51212121212e+01,   2.16874708543e+07, 3.73781958070e-03, 2.81142127185e-02
 2.51212121212e+01,   2.21894742462e+07, 3.74888054783e-03, 2.81625581752e-02
 2.51212121212e+01,   2.26914776382e+07, 3.75969778239e-03, 2.82090169747e-02
 2.51212121212e+01,   2.31934810302e+07, 3.77028481464e-03, 2.82536682012e-02
 2.51212121212e+01,   2.36954844221e+07, 3.78065406612e-03, 2.82965854660e-02
 2.51212121212e+01,   2.41974878141e+07, 3.79081696858e-03, 2.83378374415e-02
 2.51212121212e+01,   2.46994912060e+07, 3.80078406717e-03, 2.83774883305e-02
 2.51212121212e+01,   2.52014945980e+07, 3.81056511042e-03, 2.84155982793e-02
 2.51212121212e+01,   2.57034979899e+07, 3.82016912898e-03, 2.84522237431e-02
 2.51212121212e+01,   2.62055013819e+07, 3.82960450475e-03, 2.84874178101e-02
 2.51212121212e+01,   2.67075047739e+07, 3.83887903177e-03, 2.85212304888e-02
 2.51212121212e+01,   2.72095081658e+07, 3.84799997011e-03, 2.85537089663e-02
 2.51212121212e+01,   2.77115115578e+07, 3.85697409363e-03, 2.85848978365e-02
 2.51212121212e+01,   2.82135149497e+07, 3.86580773244e-03, 2.86148393074e-02
 2.51212121212e+01,   2.87155183417e+07, 3.87450681081e-03, 2.86435733855e-02
 2.51212121212e+01,   2.92175217337e+07, 3.88307688104e-03, 2.86711380434e-02
 2.51212121212e+01,   2.97195251256e+07, 3.89152315385e-03, 2.86975693700e-02
 2.51212121212e+01,   3.02215285176e+07, 3.89985052573e-03, 2.87229017073e-02
 2.51212121212e+01,   3.07235319095e+07, 3.90806360351e-03, 2.87471677737e-02
 2.51212121212e+01,   3.12255353015e+07, 3.91616672658e-03, 2.87703987772e-02
 2.51212121212e+01,   3.17275386935e+07, 3.92416398704e-03, 2.87926245175e-02
 2.51212121212e+01,   3.22295420854e+07, 3.93205924789e-03, 2.88138734792e-02
 2.51212121212e+01,   3.27315454774e+07, 3.93985615964e-03, 2.88341729181e-02
 2.51212121212e+01,   3.32335488693e+07, 3.94755817541e-03, 2.88535489385e-02
 2.51212121212e+01,   3.37355522613e+07, 3.95516856461e-03, 2.88720265661e-02
 2.51212121212e+01,   3.42375556533e+07, 3.96269042561e-03, 2.88896298128e-02
 2.51212121212e+01,   3.47395590452e+07, 3.97012669720e-03, 2.89063817388e-02
 2.51212121212e+01,   3.52415624372e+07, 3.97748016911e-03, 2.89223045074e-02
 2.51212121212e+01,   3.57435658291e+07, 3.98475349176e-03, 2.89374194373e-02
 2.51212121212e+01,   3.62455692211e+07, 3.99194918513e-03, 2.89517470502e-02
 2.51212121212e+01,   3.67475726131e+07, 3.99906964693e-03, 2.89653071155e-02
 2.51212121212e+01,   3.72495760050e+07, 4.00611716023e-03, 2.89781186906e-02
 2.51212121212e+01,   3.77515793970e+07, 4.01309390040e-03, 2.89902001593e-02
 2.51212121212e+01,   3.82535827889e+07, 4.02000194157e-03, 2.90015692677e-02
 2.51212121212e+01,   3.87555861809e+07, 4.02684326262e-03, 2.90122431566e-02
 2.51212121212e+01,   3.92575895729e+07, 4.03361975272e-03, 2.90222383916e-02
 2.51212121212e+01,   3.97595929648e+07, 4.04033321645e-03, 2.90315709941e-02
 2.51212121212e+01,   4.02615963568e+07, 4.04698537864e-03, 2.90402564648e-02
 2.51212121212e+01,   4.07635997487e+07, 4.05357788868e-03, 2.90483098122e-02
 2.51212121212e+01,   4.12656031407e+07, 4.06011232495e-03, 2.90557455711e-02
 2.51212121212e+01,   4.17676065327e+07, 4.06659019825e-03, 2.90625778313e-02
 2.51212121212e+01,   4.22696099246e+07, 4.07301295585e-03, 2.90688202508e-02
 2.51212121212e+01,   4.27716133166e+07, 4.07938198443e-03, 2.90744860832e-02
 2.51212121212e+01,   4.32736167085e+07, 4.08569861350e-03, 2.90795881892e-02
 2.51212121212e+01,   4.37756201005e+07, 4.09196411847e-03, 2.90841390530e-02
 2.51212121212e+01,   4.42776234925e+07, 4.09817972287e-03, 2.90881508080e-02
 2.51212121212e+01,   4.47796268844e+07, 4.10434660149e-03, 2.90916352404e-02
 2.51212121212e+01,   4.52816302764e+07, 4.11046588258e-03, 2.90946038090e-02
 2.51212121212e+01,   4.57836336683e+07, 4.11653865000e-03, 2.90970676610e-02
 2.51212121212e+01,   4.62856370603e+07, 4.12256594565e-03, 2.90990376381e-02
 2.51212121212e+01,   4.67876404523e+07, 4.12854877122e-03, 2.91005242951e-02
 2.51212121212e+01,   4.72896438442e+07, 4.13448809016e-03, 2.91015379087e-02
 2.51212121212e+01,   4.77916472362e+07, 4.14038482960e-03, 2.91020884859e-02
 2.51212121212e+01,   4.82936506281e+07, 4.14623988171e-03, 2.91021857811e-02
 2.51212121212e+01,   4.87956540201e+07, 4.15205410583e-03, 2.91018392945e-02
 2.51212121212e+01,   4.92976574121e+07, 4.15782832928e-03, 2.91010582948e-02
 2.51212121212e+01,   4.97996608040e+07, 4.16356334935e-03, 2.90998518173e-02
 2.51212121212e+01,   5.03016641960e+07, 4.16925993426e-03, 2.90982286786e-02
 2.51212121212e+01,   5.08036675879e+07, 4.17491882469e-03, 2.90961974806e-02
 2.51212121212e+01,   5.13056709799e+07, 4.18054073474e-03, 2.90937666209e-02
 2.51212121212e+01,   5.18076743719e+07, 4.18612635342e-03, 2.90909442955e-02
 2.51212121212e+01,   5.23096777638e+07, 4.19167634514e-03, 2.90877385139e-02
 2.51212121212e+01,   5.28116811558e+07, 4.19719135134e-03, 2.90841570965e-02
 2.51212121212e+01,   5.33136845477e+07, 4.20267199107e-03, 2.90802076868e-02
 2.51212121212e+01,   5.38156879397e+07, 4.20811886199e-03, 2.90758977556e-02
 2.51212121212e+01,   5.43176913317e+07, 4.21353254141e-03, 2.90712346044e-02
 2.51212121212e+01,   5.48196947236e+07, 4.21891358681e-03, 2.90662253757e-02
 2.51212121212e+01,   5.53216981156e+07, 4.22426253694e-03, 2.90608770531e-02
 2.51212121212e+01,   5.58237015075e+07, 4.22957991225e-03, 2.90551964713e-02
 2.51212121212e+01,   5.63257048995e+07, 4.23486621584e-03, 2.90491903167e-02
 2.51212121212e+01,   5.68277082915e+07, 4.24012193433e-03, 2.90428651293e-02
 2.51212121212e+01,   5.73297116834e+07, 4.24534753772e-03, 2.90362273195e-02
 2.51212121212e+01,   5.78317150754e+07, 4.25054348091e-03, 2.90292831579e-02
 2.51212121212e+01,   5.83337184673e+07, 4.25571020381e-03, 2.90220387867e-02
 2.51212121212e+01,   5.88357218593e+07, 4.26084813198e-03, 2.90145002217e-02
 2.51212121212e+01,   5.93377252513e+07, 4.26595767713e-03, 2.90066733582e-02
 2.51212121212e+01,   5.98397286432e+07, 4.27103923769e-03, 2.89985639716e-02
 2.51212121212e+01,   6.03417320352e+07, 4.27609319935e-03, 2.89901777213e-02
 2.51212121212e+01,   6.08437354271e+07, 4.28111993532e-03, 2.89815201563e-02
 2.51212121212e+01,   6.13457388191e+07, 4.28611980690e-03, 2.89725967174e-02
 2.51212121212e+01,   6.18477422111e+07, 4.29109316417e-03, 2.89634127348e-02
 2.51212121212e+01,   6.23497456030e+07, 4.29604034573e-03, 2.89539734424e-02
 2.51212121212e+01,   6.28517489950e+07, 4.30096167982e-03, 2.89442839689e-02
 2.51212121212e+01,   6.33537523869e+07, 4.30585748416e-03, 2.89343493486e-02
 2.51212121212e+01,   6.38557557789e+07, 4.31072806659e-03, 2.89241745196e-02
 2.51212121212e+01,   6.43577591709e+07, 4.31557372542e-03, 2.89137643266e-02
 2.51212121212e+01,   6.48597625628e+07, 4.32039474943e-03, 2.89031235280e-02
 2.51212121212e+01,   6.53617659548e+07, 4.32519141871e-03, 2.88922567898e-02
 2.51212121212e+01,   6.58637693467e+07, 4.32996400431e-03, 2.88811686988e-02
 2.51212121212e+01,   6.63657727387e+07, 4.33471276918e-03, 2.88698637538e-02
 2.51212121212e+01,   6.68677761307e+07, 4.33943796810e-03, 2.88583463735e-02
 2.51212121212e+01,   6.73697795226e+07, 4.34413984797e-03, 2.88466208981e-02
 2.51212121212e+01,   6.78717829146e+07, 4.34881864805e-03, 2.88346915914e-02
 2.51212121212e+01,   6.83737863065e+07, 4.35347460016e-03, 2.88225626435e-02
 2.51212121212e+01,   6.88757896985e+07, 4.35810792930e-03, 2.88102381666e-02
 2.51212121212e+01,   6.93777930905e+07, 4.36271885324e-03, 2.87977222068e-02
 2.51212121212e+01,   6.98797964824e+07, 4.36730758336e-03, 2.87850187356e-02
 2.51212121212e+01,   7.03817998744e+07, 4.37187432443e-03, 2.87721316589e-02
 2.51212121212e+01,   7.08838032663e+07, 4.37641927482e-03, 2.87590648181e-02
 2.51212121212e+01,   7.13858066583e+07, 4.38094262726e-03, 2.87458219833e-02
 2.51212121212e+01,   7.18878100503e+07, 4.38544456801e-03, 2.87324068697e-02
 2.51212121212e+01,   7.23898134422e+07, 4.38992527816e-03, 2.87188231223e-02
 2.51212121212e+01,   7.28918168342e+07, 4.39438493295e-03, 2.87050743308e-02
 2.51212121212e+01,   7.33938202261e+07, 4.39882370233e-03, 2.86911640242e-02
 2.51212121212e+01,   7.38958236181e+07, 4.40324175105e-03, 2.86770956735e-02
 2.51212121212e+01,   7.43978270101e+07, 4.40763923889e-03, 2.86628726921e-02
 2.51212121212e+01,   7.48998304020e+07, 4.41201632055e-03, 2.86484984405e-02
 2.51212121212e+01,   7.54018337940e+07, 4.41637314617e-03, 2.86339762223e-02
 2.51212121212e+01,   7.59038371859e+07, 4.42070986094e-03, 2.86193092928e-02
 2.51212121212e+01,   7.64058405779e+07, 4.42502660612e-03, 2.86045008476e-02
 2.51212121212e+01,   7.69078439698e+07, 4.42932351805e-03, 2.85895540396e-02
 2.51212121212e+01,   7.74098473618e+07, 4.43360072901e-03, 2.85744719695e-02
 2.51212121212e+01,   7.79118507538e+07, 4.43785836740e-03, 2.85592576866e-02
 2.51212121212e+01,   7.84138541457e+07, 4.44209655747e-03, 2.85439141944e-02
 2.51212121212e+01,   7.89158575377e+07, 4.44631541932e-03, 2.85284444536e-02
 2.51212121212e+01,   7.94178609296e+07, 4.45051506985e-03, 2.85128513716e-02
 2.51212121212e+01,   7.99198643216e+07, 4.45469562160e-03, 2.84971378203e-02
 2.51212121212e+01,   8.04218677136e+07, 4.45885718394e-03, 2.84813066225e-02
 2.51212121212e+01,   8.09238711055e+07, 4.46299986291e-03, 2.84653605564e-02
 2.51212121212e+01,   8.14258744975e+07, 4.46712376076e-03, 2.84493023637e-02
 2.51212121212e+01,   8.19278778894e+07, 4.47122897691e-03, 2.84331347387e-02
 2.51212121212e+01,   8.24298812814e+07, 4.47531560707e-03, 2.84168603423e-02
 2.51212121212e+01,   8.29318846734e+07, 4.47938374413e-03, 2.84004817923e-02
 2.51212121212e+01,   8.34338880653e+07, 4.48343347800e-03, 2.83840016666e-02
 2.51212121212e+01,   8.39358914573e+07, 4.48746489558e-03, 2.83674225063e-02
 2.51212121212e+01,   8.44378948492e+07, 4.49147808074e-03, 2.83507468171e-02
 2.51212121212e+01,   8.49398982412e+07, 4.49547311486e-03, 2.83339770646e-02
 2.51212121212e+01,   8.54419016332e+07, 4.49945007630e-03, 2.83171156819e-02
 2.51212121212e+01,   8.59439050251e+07, 4.50340904080e-03, 2.83001650669e-02
 2.51212121212e+01,   8.64459084171e+07, 4.50735008168e-03, 2.82831275806e-02
 2.51212121212e+01,   8.69479118090e+07, 4.51127326961e-03, 2.82660055524e-02
 2.51212121212e+01,   8.74499152010e+07, 4.51517867295e-03, 2.82488012764e-02
 2.51212121212e+01,   8.79519185930e+07, 4.51906635759e-03, 2.82315170148e-02
 2.51212121212e+01,   8.84539219849e+07, 4.52293638689e-03, 2.82141550009e-02
 2.51212121212e+01,   8.89559253769e+07, 4.52678882210e-03, 2.81967174345e-02
 2.51212121212e+01,   8.94579287688e+07, 4.53062372255e-03, 2.81792064804e-02
 2.51212121212e+01,   8.99599321608e+07, 4.53444114468e-03, 2.81616242830e-02
 2.51212121212e+01,   9.04619355528e+07, 4.53824114364e-03, 2.81439729464e-02
 2.51212121212e+01,   9.09639389447e+07, 4.54202377196e-03, 2.81262545528e-02
 2.51212121212e+01,   9.14659423367e+07, 4.54578908030e-03, 2.81084711537e-02
 2.51212121212e+01,   9.19679457286e+07, 4.54953711748e-03, 2.80906247717e-02
 2.51212121212e+01,   9.24699491206e+07, 4.55326793037e-03, 2.80727174020e-02
 2.51212121212e+01,   9.29719525126e+07, 4.55698156384e-03, 2.80547510142e-02
 2.51212121212e+01,   9.34739559045e+07, 4.56067806121e-03, 2.80367275483e-02
 2.51212121212e+01,   9.39759592965e+07, 4.56435746364e-03, 2.80186489227e-02
 2.51212121212e+01,   9.44779626884e+07, 4.56801981094e-03, 2.80005170255e-02
 2.51212121212e+01,   9.49799660804e+07, 4.57166514091e-03, 2.79823337232e-02
 2.51212121212e+01,   9.54819694724e+07, 4.57529348980e-03, 2.79641008568e-02
 2.51212121212e+01,   9.59839728643e+07, 4.57890489270e-03, 2.79458202367e-02
 2.51212121212e+01,   9.64859762563e+07, 4.58249938222e-03, 2.79274936611e-02
 2.51212121212e+01,   9.69879796482e+07, 4.58607699029e-03, 2.79091228936e-02
 2.51212121212e+01,   9.74899830402e+07, 4.58963774660e-03, 2.78907096840e-02
 2.51212121212e+01,   9.79919864322e+07, 4.59318168028e-03, 2.78722557480e-02
 2.51212121212e+01,   9.84939898241e+07, 4.59670881793e-03, 2.78537627924e-02
 2.51212121212e+01,   9.89959932161e+07, 4.60021918587e-03, 2.78352324886e-02
 2.51212121212e+01,   9.94979966080e+07, 4.60371280791e-03, 2.78166664999e-02
 2.51212121212e+01,   1.00000000000e+08, 4.60718970761e-03, 2.77980664553e-02
 2.71313131313e+01,   1.01325000000e+05, 3.56508982697e-02, 5.50625696719e-04
 2.71313131313e+01,   6.03328391960e+05, 6.24103162960e-03, 3.27931144802e-03
 2.71313131313e+01,   1.10533178392e+06, 3.55611767134e-03, 5.84492450442e-03
 2.71313131313e+01,   1.60733517588e+06, 2.55701276411e-03, 8.25165681281e-03
 2.71313131313e+01,   2.10933856784e+06, 2.04113649339e-03, 1.05033349750e-02
 2.71313131313e+01,   2.61134195980e+06, 1.73087818488e-03, 1.26033427112e-02
 2.71313131313e+01,   3.11334535176e+06, 1.52796161441e-03, 1.45545076727e-02
 2.71313131313e+01,   3.61534874372e+06, 1.38906156715e-03, 1.63589286362e-02
 2.71313131313e+01,   4.11735213568e+06, 1.29249314142e-03, 1.80176956693e-02
 2.71313131313e+01,   4.61935552764e+06, 1.22677318649e-03, 1.95303992455e-02
 2.71313131313e+01,   5.12135891960e+06, 1.18623777182e-03, 2.08941659089e-02
 2.71313131313e+01,   5.62336231156e+06, 1.16986949940e-03, 2.21014131938e-02
 2.71313131313e+01,   6.12536570352e+06, 1.18378666557e-03, 2.31329201427e-02
 2.71313131313e+01,   6.62736909548e+06, 1.26438716926e-03, 2.39179780659e-02
 2.71313131313e+01,   7.12937248744e+06, 3.09962940257e-03, 2.40265337997e-02
 2.71313131313e+01,   7.63137587940e+06, 3.21777630031e-03, 2.44103976809e-02
 2.71313131313e+01,   8.13337927136e+06, 3.29960296289e-03, 2.47116529377e-02
 2.71313131313e+01,   8.63538266332e+06, 3.36344421091e-03, 2.49662709130e-02
 2.71313131313e+01,   9.13738605528e+06, 3.41627573514e-03, 2.51893252834e-02
 2.71313131313e+01,   9.63938944724e+06, 3.46158739643e-03, 2.53889208786e-02
 2.71313131313e+01,   1.01413928392e+07, 3.50140352884e-03, 2.55700634329e-02
 2.71313131313e+01,   1.06433962312e+07, 3.53701384937e-03, 2.57361332461e-02
 2.71313131313e+01,   1.11453996231e+07, 3.56929512108e-03, 2.58895579509e-02
 2.71313131313e+01,   1.16474030151e+07, 3.59887243420e-03, 2.60321602407e-02
 2.71313131313e+01,   1.21494064070e+07, 3.62620801636e-03, 2.61653549210e-02
 2.71313131313e+01,   1.26514097990e+07, 3.65165371307e-03, 2.62902688065e-02
 2.71313131313e+01,   1.31534131910e+07, 3.67548375328e-03, 2.64078178960e-02
 2.71313131313e+01,   1.36554165829e+07, 3.69791612667e-03, 2.65187593448e-02
 2.71313131313e+01,   1.41574199749e+07, 3.71912704210e-03, 2.66237277795e-02
 2.71313131313e+01,   1.46594233668e+07, 3.73926100455e-03, 2.67232614528e-02
 2.71313131313e+01,   1.51614267588e+07, 3.75843801929e-03, 2.68178215636e-02
 2.71313131313e+01,   1.56634301508e+07, 3.77675885599e-03, 2.69078068366e-02
 2.71313131313e+01,   1.61654335427e+07, 3.79430896916e-03, 2.69935647260e-02
 2.71313131313e+01,   1.66674369347e+07, 3.81116146698e-03, 2.70754001613e-02
 2.71313131313e+01,   1.71694403266e+07, 3.82737939329e-03, 2.71535824693e-02
 2.71313131313e+01,   1.76714437186e+07, 3.84301750493e-03, 2.72283509172e-02
 2.71313131313e+01,   1.81734471106e+07, 3.85812367277e-03, 2.72999192012e-02
 2.71313131313e+01,   1.86754505025e+07, 3.87273999811e-03, 2.73684791141e-02
 2.71313131313e+01,   1.91774538945e+07, 3.88690371113e-03, 2.74342035696e-02
 2.71313131313e+01,   1.96794572864e+07, 3.90064790054e-03, 2.74972491148e-02
 2.71313131313e+01,   2.01814606784e+07, 3.91400211107e-03, 2.75577580323e-02
 2.71313131313e+01,   2.06834640704e+07, 3.92699283656e-03, 2.76158601118e-02
 2.71313131313e+01,   2.11854674623e+07, 3.93964392976e-03, 2.76716741500e-02
 2.71313131313e+01,   2.16874708543e+07, 3.95197694524e-03, 2.77253092300e-02
 2.71313131313e+01,   2.21894742462e+07, 3.96401142806e-03, 2.77768658161e-02
 2.71313131313e+01,   2.26914776382e+07, 3.97576515824e-03, 2.78264366971e-02
 2.71313131313e+01,   2.31934810302e+07, 3.98725435885e-03, 2.78741078013e-02
 2.71313131313e+01,   2.36954844221e+07, 3.99849387415e-03, 2.79199589044e-02
 2.71313131313e+01,   2.41974878141e+07, 4.00949732270e-03, 2.79640642470e-02
 2.71313131313e+01,   2.46994912060e+07, 4.02027722968e-03, 2.80064930743e-02
 2.71313131313e+01,   2.52014945980e+07, 4.03084514160e-03, 2.80473101110e-02
 2.71313131313e+01,   2.57034979899e+07, 4.04121172631e-03, 2.80865759792e-02
 2.71313131313e+01,   2.62055013819e+07, 4.05138686032e-03, 2.81243475681e-02
 2.71313131313e+01,   2.67075047739e+07, 4.06137970556e-03, 2.81606783621e-02
 2.71313131313e+01,   2.72095081658e+07, 4.07119877684e-03, 2.81956187321e-02
 2.71313131313e+01,   2.77115115578e+07, 4.08085200156e-03, 2.82292161962e-02
 2.71313131313e+01,   2.82135149497e+07, 4.09034677254e-03, 2.82615156521e-02
 2.71313131313e+01,   2.87155183417e+07, 4.09968999504e-03, 2.82925595858e-02
 2.71313131313e+01,   2.92175217337e+07, 4.10888812864e-03, 2.83223882592e-02
 2.71313131313e+01,   2.97195251256e+07, 4.11794722468e-03, 2.83510398794e-02
 2.71313131313e+01,   3.02215285176e+07, 4.12687295982e-03, 2.83785507509e-02
 2.71313131313e+01,   3.07235319095e+07, 4.13567066617e-03, 2.84049554145e-02
 2.71313131313e+01,   3.12255353015e+07, 4.14434535843e-03, 2.84302867718e-02
