# This autogenerated file contains thermodynamical properties of H2O.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
8.94444444444e+01, 3.17275386935e+07, 9.79561520323e+02, 3.24671947257e-04, 5.99209689338e+05, 6.89488569744e-01, 3.77187744560e+03, 4.14015309868e+03, 5.66820157864e+05 
8.94444444444e+01, 3.22295420854e+07, 9.79773053778e+02, 3.24805550960e-04, 5.99600573496e+05, 6.89750974681e-01, 3.77110578684e+03, 4.13921658822e+03, 5.66705667925e+05 
8.94444444444e+01, 3.27315454774e+07, 9.79984331834e+02, 3.24939128226e-04, 5.99991473791e+05, 6.90013165898e-01, 3.77033544860e+03, 4.13828258311e+03, 5.66591403591e+05 
8.94444444444e+01, 3.32335488693e+07, 9.80195355277e+02, 3.25072679468e-04, 6.00382389913e+05, 6.90275143877e-01, 3.76956642856e+03, 4.13735107346e+03, 5.66477364052e+05 
8.94444444444e+01, 3.37355522613e+07, 9.80406124887e+02, 3.25206205097e-04, 6.00773321559e+05, 6.90536909095e-01, 3.76879872439e+03, 4.13642204943e+03, 5.66363548501e+05 
8.94444444444e+01, 3.42375556533e+07, 9.80616641441e+02, 3.25339705519e-04, 6.01164268423e+05, 6.90798462029e-01, 3.76803233379e+03, 4.13549550127e+03, 5.66249956136e+05 
8.94444444444e+01, 3.47395590452e+07, 9.80826905711e+02, 3.25473181142e-04, 6.01555230207e+05, 6.91059803152e-01, 3.76726725446e+03, 4.13457141927e+03, 5.66136586160e+05 
8.94444444444e+01, 3.52415624372e+07, 9.81036918466e+02, 3.25606632367e-04, 6.01946206610e+05, 6.91320932935e-01, 3.76650348408e+03, 4.13364979378e+03, 5.66023437779e+05 
8.94444444444e+01, 3.57435658291e+07, 9.81246680470e+02, 3.25740059595e-04, 6.02337197337e+05, 6.91581851847e-01, 3.76574102036e+03, 4.13273061520e+03, 5.65910510205e+05 
8.94444444444e+01, 3.62455692211e+07, 9.81456192484e+02, 3.25873463224e-04, 6.02728202094e+05, 6.91842560356e-01, 3.76497986102e+03, 4.13181387401e+03, 5.65797802654e+05 
8.94444444444e+01, 3.67475726131e+07, 9.81665455265e+02, 3.26006843650e-04, 6.03119220588e+05, 6.92103058926e-01, 3.76422000376e+03, 4.13089956073e+03, 5.65685314346e+05 
8.94444444444e+01, 3.72495760050e+07, 9.81874469565e+02, 3.26140201264e-04, 6.03510252530e+05, 6.92363348018e-01, 3.76346144631e+03, 4.12998766594e+03, 5.65573044506e+05 
8.94444444444e+01, 3.77515793970e+07, 9.82083236134e+02, 3.26273536458e-04, 6.03901297632e+05, 6.92623428093e-01, 3.76270418640e+03, 4.12907818028e+03, 5.65460992363e+05 
8.94444444444e+01, 3.82535827889e+07, 9.82291755715e+02, 3.26406849619e-04, 6.04292355610e+05, 6.92883299610e-01, 3.76194822175e+03, 4.12817109445e+03, 5.65349157149e+05 
8.94444444444e+01, 3.87555861809e+07, 9.82500029051e+02, 3.26540141133e-04, 6.04683426179e+05, 6.93142963024e-01, 3.76119355010e+03, 4.12726639919e+03, 5.65237538103e+05 
8.94444444444e+01, 3.92575895729e+07, 9.82708056879e+02, 3.26673411383e-04, 6.05074509059e+05, 6.93402418788e-01, 3.76044016919e+03, 4.12636408531e+03, 5.65126134465e+05 
8.94444444444e+01, 3.97595929648e+07, 9.82915839933e+02, 3.26806660750e-04, 6.05465603970e+05, 6.93661667354e-01, 3.75968807676e+03, 4.12546414367e+03, 5.65014945481e+05 
8.94444444444e+01, 4.02615963568e+07, 9.83123378943e+02, 3.26939889611e-04, 6.05856710637e+05, 6.93920709171e-01, 3.75893727058e+03, 4.12456656517e+03, 5.64903970402e+05 
8.94444444444e+01, 4.07635997487e+07, 9.83330674635e+02, 3.27073098344e-04, 6.06247828783e+05, 6.94179544687e-01, 3.75818774838e+03, 4.12367134080e+03, 5.64793208480e+05 
8.94444444444e+01, 4.12656031407e+07, 9.83537727731e+02, 3.27206287322e-04, 6.06638958136e+05, 6.94438174347e-01, 3.75743950794e+03, 4.12277846156e+03, 5.64682658975e+05 
8.94444444444e+01, 4.17676065327e+07, 9.83744538951e+02, 3.27339456915e-04, 6.07030098426e+05, 6.94696598594e-01, 3.75669254702e+03, 4.12188791852e+03, 5.64572321149e+05 
8.94444444444e+01, 4.22696099246e+07, 9.83951109010e+02, 3.27472607494e-04, 6.07421249384e+05, 6.94954817870e-01, 3.75594686339e+03, 4.12099970282e+03, 5.64462194267e+05 
8.94444444444e+01, 4.27716133166e+07, 9.84157438620e+02, 3.27605739425e-04, 6.07812410743e+05, 6.95212832612e-01, 3.75520245482e+03, 4.12011380562e+03, 5.64352277599e+05 
8.94444444444e+01, 4.32736167085e+07, 9.84363528489e+02, 3.27738853072e-04, 6.08203582238e+05, 6.95470643259e-01, 3.75445931909e+03, 4.11923021816e+03, 5.64242570421e+05 
8.94444444444e+01, 4.37756201005e+07, 9.84569379322e+02, 3.27871948799e-04, 6.08594763607e+05, 6.95728250245e-01, 3.75371745399e+03, 4.11834893171e+03, 5.64133072009e+05 
8.94444444444e+01, 4.42776234925e+07, 9.84774991821e+02, 3.28005026964e-04, 6.08985954589e+05, 6.95985654004e-01, 3.75297685730e+03, 4.11746993760e+03, 5.64023781646e+05 
8.94444444444e+01, 4.47796268844e+07, 9.84980366682e+02, 3.28138087926e-04, 6.09377154925e+05, 6.96242854966e-01, 3.75223752683e+03, 4.11659322720e+03, 5.63914698617e+05 
8.94444444444e+01, 4.52816302764e+07, 9.85185504600e+02, 3.28271132040e-04, 6.09768364358e+05, 6.96499853561e-01, 3.75149946035e+03, 4.11571879195e+03, 5.63805822212e+05 
8.94444444444e+01, 4.57836336683e+07, 9.85390406267e+02, 3.28404159661e-04, 6.10159582633e+05, 6.96756650216e-01, 3.75076265568e+03, 4.11484662332e+03, 5.63697151726e+05 
8.94444444444e+01, 4.62856370603e+07, 9.85595072368e+02, 3.28537171139e-04, 6.10550809498e+05, 6.97013245357e-01, 3.75002711063e+03, 4.11397671284e+03, 5.63588686454e+05 
8.94444444444e+01, 4.67876404523e+07, 9.85799503590e+02, 3.28670166823e-04, 6.10942044700e+05, 6.97269639406e-01, 3.74929282300e+03, 4.11310905207e+03, 5.63480425698e+05 
8.94444444444e+01, 4.72896438442e+07, 9.86003700612e+02, 3.28803147061e-04, 6.11333287991e+05, 6.97525832785e-01, 3.74855979060e+03, 4.11224363265e+03, 5.63372368763e+05 
8.94444444444e+01, 4.77916472362e+07, 9.86207664111e+02, 3.28936112198e-04, 6.11724539123e+05, 6.97781825914e-01, 3.74782801127e+03, 4.11138044623e+03, 5.63264514957e+05 
8.94444444444e+01, 4.82936506281e+07, 9.86411394763e+02, 3.29069062577e-04, 6.12115797851e+05, 6.98037619211e-01, 3.74709748281e+03, 4.11051948454e+03, 5.63156863592e+05 
8.94444444444e+01, 4.87956540201e+07, 9.86614893237e+02, 3.29201998537e-04, 6.12507063930e+05, 6.98293213092e-01, 3.74636820306e+03, 4.10966073934e+03, 5.63049413985e+05 
8.94444444444e+01, 4.92976574121e+07, 9.86818160202e+02, 3.29334920419e-04, 6.12898337119e+05, 6.98548607970e-01, 3.74564016984e+03, 4.10880420243e+03, 5.62942165455e+05 
8.94444444444e+01, 4.97996608040e+07, 9.87021196321e+02, 3.29467828559e-04, 6.13289617177e+05, 6.98803804258e-01, 3.74491338100e+03, 4.10794986567e+03, 5.62835117325e+05 
8.94444444444e+01, 5.03016641960e+07, 9.87224002256e+02, 3.29600723292e-04, 6.13680903866e+05, 6.99058802366e-01, 3.74418783437e+03, 4.10709772097e+03, 5.62728268921e+05 
8.94444444444e+01, 5.08036675879e+07, 9.87426578665e+02, 3.29733604950e-04, 6.14072196950e+05, 6.99313602704e-01, 3.74346352780e+03, 4.10624776026e+03, 5.62621619575e+05 
8.94444444444e+01, 5.13056709799e+07, 9.87628926202e+02, 3.29866473863e-04, 6.14463496192e+05, 6.99568205678e-01, 3.74274045913e+03, 4.10539997554e+03, 5.62515168618e+05 
8.94444444444e+01, 5.18076743719e+07, 9.87831045519e+02, 3.29999330362e-04, 6.14854801361e+05, 6.99822611693e-01, 3.74201862621e+03, 4.10455435884e+03, 5.62408915390e+05 
8.94444444444e+01, 5.23096777638e+07, 9.88032937266e+02, 3.30132174772e-04, 6.15246112225e+05, 7.00076821152e-01, 3.74129802691e+03, 4.10371090224e+03, 5.62302859231e+05 
8.94444444444e+01, 5.28116811558e+07, 9.88234602086e+02, 3.30265007418e-04, 6.15637428553e+05, 7.00330834458e-01, 3.74057865907e+03, 4.10286959786e+03, 5.62196999484e+05 
8.94444444444e+01, 5.33136845477e+07, 9.88436040623e+02, 3.30397828623e-04, 6.16028750118e+05, 7.00584652009e-01, 3.73986052056e+03, 4.10203043787e+03, 5.62091335498e+05 
8.94444444444e+01, 5.38156879397e+07, 9.88637253515e+02, 3.30530638707e-04, 6.16420076693e+05, 7.00838274205e-01, 3.73914360925e+03, 4.10119341448e+03, 5.61985866624e+05 
8.94444444444e+01, 5.43176913317e+07, 9.88838241400e+02, 3.30663437991e-04, 6.16811408054e+05, 7.01091701442e-01, 3.73842792301e+03, 4.10035851994e+03, 5.61880592216e+05 
8.94444444444e+01, 5.48196947236e+07, 9.89039004910e+02, 3.30796226791e-04, 6.17202743977e+05, 7.01344934115e-01, 3.73771345971e+03, 4.09952574654e+03, 5.61775511632e+05 
8.94444444444e+01, 5.53216981156e+07, 9.89239544676e+02, 3.30929005422e-04, 6.17594084241e+05, 7.01597972616e-01, 3.73700021723e+03, 4.09869508662e+03, 5.61670624233e+05 
8.94444444444e+01, 5.58237015075e+07, 9.89439861324e+02, 3.31061774198e-04, 6.17985428627e+05, 7.01850817337e-01, 3.73628819345e+03, 4.09786653255e+03, 5.61565929383e+05 
8.94444444444e+01, 5.63257048995e+07, 9.89639955480e+02, 3.31194533430e-04, 6.18376776916e+05, 7.02103468669e-01, 3.73557738626e+03, 4.09704007676e+03, 5.61461426451e+05 
8.94444444444e+01, 5.68277082915e+07, 9.89839827765e+02, 3.31327283427e-04, 6.18768128891e+05, 7.02355926998e-01, 3.73486779354e+03, 4.09621571171e+03, 5.61357114808e+05 
8.94444444444e+01, 5.73297116834e+07, 9.90039478797e+02, 3.31460024498e-04, 6.19159484337e+05, 7.02608192713e-01, 3.73415941319e+03, 4.09539342989e+03, 5.61252993828e+05 
8.94444444444e+01, 5.78317150754e+07, 9.90238909192e+02, 3.31592756949e-04, 6.19550843042e+05, 7.02860266197e-01, 3.73345224310e+03, 4.09457322384e+03, 5.61149062887e+05 
8.94444444444e+01, 5.83337184673e+07, 9.90438119563e+02, 3.31725481084e-04, 6.19942204793e+05, 7.03112147834e-01, 3.73274628117e+03, 4.09375508615e+03, 5.61045321368e+05 
8.94444444444e+01, 5.88357218593e+07, 9.90637110520e+02, 3.31858197205e-04, 6.20333569380e+05, 7.03363838007e-01, 3.73204152530e+03, 4.09293900944e+03, 5.60941768654e+05 
8.94444444444e+01, 5.93377252513e+07, 9.90835882669e+02, 3.31990905612e-04, 6.20724936594e+05, 7.03615337094e-01, 3.73133797341e+03, 4.09212498636e+03, 5.60838404132e+05 
8.94444444444e+01, 5.98397286432e+07, 9.91034436616e+02, 3.32123606606e-04, 6.21116306227e+05, 7.03866645474e-01, 3.73063562340e+03, 4.09131300962e+03, 5.60735227193e+05 
8.94444444444e+01, 6.03417320352e+07, 9.91232772961e+02, 3.32256300482e-04, 6.21507678075e+05, 7.04117763526e-01, 3.72993447318e+03, 4.09050307196e+03, 5.60632237229e+05 
8.94444444444e+01, 6.08437354271e+07, 9.91430892303e+02, 3.32388987537e-04, 6.21899051933e+05, 7.04368691623e-01, 3.72923452067e+03, 4.08969516614e+03, 5.60529433638e+05 
8.94444444444e+01, 6.13457388191e+07, 9.91628795239e+02, 3.32521668063e-04, 6.22290427598e+05, 7.04619430141e-01, 3.72853576379e+03, 4.08888928499e+03, 5.60426815818e+05 
8.94444444444e+01, 6.18477422111e+07, 9.91826482361e+02, 3.32654342354e-04, 6.22681804869e+05, 7.04869979450e-01, 3.72783820046e+03, 4.08808542136e+03, 5.60324383172e+05 
8.94444444444e+01, 6.23497456030e+07, 9.92023954261e+02, 3.32787010699e-04, 6.23073183546e+05, 7.05120339924e-01, 3.72714182861e+03, 4.08728356813e+03, 5.60222135106e+05 
8.94444444444e+01, 6.28517489950e+07, 9.92221211526e+02, 3.32919673386e-04, 6.23464563431e+05, 7.05370511930e-01, 3.72644664617e+03, 4.08648371824e+03, 5.60120071029e+05 
8.94444444444e+01, 6.33537523869e+07, 9.92418254741e+02, 3.33052330703e-04, 6.23855944327e+05, 7.05620495836e-01, 3.72575265107e+03, 4.08568586465e+03, 5.60018190352e+05 
8.94444444444e+01, 6.38557557789e+07, 9.92615084489e+02, 3.33184982935e-04, 6.24247326039e+05, 7.05870292010e-01, 3.72505984125e+03, 4.08489000035e+03, 5.59916492490e+05 
8.94444444444e+01, 6.43577591709e+07, 9.92811701349e+02, 3.33317630366e-04, 6.24638708372e+05, 7.06119900816e-01, 3.72436821465e+03, 4.08409611840e+03, 5.59814976860e+05 
8.94444444444e+01, 6.48597625628e+07, 9.93008105899e+02, 3.33450273277e-04, 6.25030091134e+05, 7.06369322618e-01, 3.72367776921e+03, 4.08330421185e+03, 5.59713642882e+05 
8.94444444444e+01, 6.53617659548e+07, 9.93204298714e+02, 3.33582911949e-04, 6.25421474134e+05, 7.06618557777e-01, 3.72298850288e+03, 4.08251427383e+03, 5.59612489981e+05 
8.94444444444e+01, 6.58637693467e+07, 9.93400280366e+02, 3.33715546660e-04, 6.25812857182e+05, 7.06867606654e-01, 3.72230041360e+03, 4.08172629747e+03, 5.59511517583e+05 
8.94444444444e+01, 6.63657727387e+07, 9.93596051424e+02, 3.33848177687e-04, 6.26204240090e+05, 7.07116469608e-01, 3.72161349933e+03, 4.08094027596e+03, 5.59410725116e+05 
8.94444444444e+01, 6.68677761307e+07, 9.93791612454e+02, 3.33980805307e-04, 6.26595622670e+05, 7.07365146998e-01, 3.72092775803e+03, 4.08015620252e+03, 5.59310112013e+05 
8.94444444444e+01, 6.73697795226e+07, 9.93986964023e+02, 3.34113429792e-04, 6.26987004737e+05, 7.07613639179e-01, 3.72024318764e+03, 4.07937407038e+03, 5.59209677708e+05 
8.94444444444e+01, 6.78717829146e+07, 9.94182106691e+02, 3.34246051416e-04, 6.27378386106e+05, 7.07861946506e-01, 3.71955978615e+03, 4.07859387285e+03, 5.59109421640e+05 
8.94444444444e+01, 6.83737863065e+07, 9.94377041017e+02, 3.34378670449e-04, 6.27769766595e+05, 7.08110069334e-01, 3.71887755150e+03, 4.07781560323e+03, 5.59009343249e+05 
8.94444444444e+01, 6.88757896985e+07, 9.94571767559e+02, 3.34511287160e-04, 6.28161146022e+05, 7.08358008013e-01, 3.71819648166e+03, 4.07703925489e+03, 5.58909441977e+05 
8.94444444444e+01, 6.93777930905e+07, 9.94766286872e+02, 3.34643901817e-04, 6.28552524206e+05, 7.08605762895e-01, 3.71751657462e+03, 4.07626482120e+03, 5.58809717272e+05 
8.94444444444e+01, 6.98797964824e+07, 9.94960599506e+02, 3.34776514686e-04, 6.28943900969e+05, 7.08853334329e-01, 3.71683782834e+03, 4.07549229560e+03, 5.58710168581e+05 
8.94444444444e+01, 7.03817998744e+07, 9.95154706012e+02, 3.34909126031e-04, 6.29335276133e+05, 7.09100722663e-01, 3.71616024080e+03, 4.07472167153e+03, 5.58610795357e+05 
8.94444444444e+01, 7.08838032663e+07, 9.95348606936e+02, 3.35041736117e-04, 6.29726649520e+05, 7.09347928244e-01, 3.71548380997e+03, 4.07395294249e+03, 5.58511597053e+05 
8.94444444444e+01, 7.13858066583e+07, 9.95542302824e+02, 3.35174345204e-04, 6.30118020957e+05, 7.09594951417e-01, 3.71480853385e+03, 4.07318610198e+03, 5.58412573127e+05 
8.94444444444e+01, 7.18878100503e+07, 9.95735794218e+02, 3.35306953552e-04, 6.30509390269e+05, 7.09841792527e-01, 3.71413441042e+03, 4.07242114357e+03, 5.58313723037e+05 
8.94444444444e+01, 7.23898134422e+07, 9.95929081658e+02, 3.35439561421e-04, 6.30900757284e+05, 7.10088451915e-01, 3.71346143766e+03, 4.07165806085e+03, 5.58215046247e+05 
8.94444444444e+01, 7.28918168342e+07, 9.96122165680e+02, 3.35572169067e-04, 6.31292121830e+05, 7.10334929924e-01, 3.71278961357e+03, 4.07089684742e+03, 5.58116542221e+05 
8.94444444444e+01, 7.33938202261e+07, 9.96315046821e+02, 3.35704776747e-04, 6.31683483736e+05, 7.10581226893e-01, 3.71211893615e+03, 4.07013749694e+03, 5.58018210427e+05 
8.94444444444e+01, 7.38958236181e+07, 9.96507725614e+02, 3.35837384714e-04, 6.32074842835e+05, 7.10827343162e-01, 3.71144940339e+03, 4.06938000308e+03, 5.57920050335e+05 
8.94444444444e+01, 7.43978270101e+07, 9.96700202588e+02, 3.35969993221e-04, 6.32466198959e+05, 7.11073279067e-01, 3.71078101329e+03, 4.06862435957e+03, 5.57822061417e+05 
8.94444444444e+01, 7.48998304020e+07, 9.96892478273e+02, 3.36102602520e-04, 6.32857551940e+05, 7.11319034945e-01, 3.71011376386e+03, 4.06787056014e+03, 5.57724243148e+05 
8.94444444444e+01, 7.54018337940e+07, 9.97084553194e+02, 3.36235212861e-04, 6.33248901614e+05, 7.11564611131e-01, 3.70944765310e+03, 4.06711859857e+03, 5.57626595007e+05 
8.94444444444e+01, 7.59038371859e+07, 9.97276427874e+02, 3.36367824492e-04, 6.33640247816e+05, 7.11810007958e-01, 3.70878267902e+03, 4.06636846867e+03, 5.57529116474e+05 
8.94444444444e+01, 7.64058405779e+07, 9.97468102836e+02, 3.36500437661e-04, 6.34031590384e+05, 7.12055225760e-01, 3.70811883963e+03, 4.06562016426e+03, 5.57431807032e+05 
8.94444444444e+01, 7.69078439698e+07, 9.97659578599e+02, 3.36633052614e-04, 6.34422929156e+05, 7.12300264866e-01, 3.70745613296e+03, 4.06487367922e+03, 5.57334666166e+05 
8.94444444444e+01, 7.74098473618e+07, 9.97850855679e+02, 3.36765669594e-04, 6.34814263971e+05, 7.12545125608e-01, 3.70679455701e+03, 4.06412900744e+03, 5.57237693363e+05 
8.94444444444e+01, 7.79118507538e+07, 9.98041934591e+02, 3.36898288846e-04, 6.35205594671e+05, 7.12789808314e-01, 3.70613410981e+03, 4.06338614284e+03, 5.57140888115e+05 
8.94444444444e+01, 7.84138541457e+07, 9.98232815849e+02, 3.37030910610e-04, 6.35596921096e+05, 7.13034313311e-01, 3.70547478938e+03, 4.06264507939e+03, 5.57044249914e+05 
8.94444444444e+01, 7.89158575377e+07, 9.98423499962e+02, 3.37163535127e-04, 6.35988243089e+05, 7.13278640925e-01, 3.70481659375e+03, 4.06190581107e+03, 5.56947778256e+05 
8.94444444444e+01, 7.94178609296e+07, 9.98613987438e+02, 3.37296162636e-04, 6.36379560496e+05, 7.13522791483e-01, 3.70415952095e+03, 4.06116833189e+03, 5.56851472637e+05 
8.94444444444e+01, 7.99198643216e+07, 9.98804278784e+02, 3.37428793374e-04, 6.36770873160e+05, 7.13766765307e-01, 3.70350356900e+03, 4.06043263590e+03, 5.56755332559e+05 
8.94444444444e+01, 8.04218677136e+07, 9.98994374503e+02, 3.37561427579e-04, 6.37162180928e+05, 7.14010562720e-01, 3.70284873595e+03, 4.05969871717e+03, 5.56659357522e+05 
8.94444444444e+01, 8.09238711055e+07, 9.99184275097e+02, 3.37694065485e-04, 6.37553483647e+05, 7.14254184044e-01, 3.70219501984e+03, 4.05896656979e+03, 5.56563547034e+05 
8.94444444444e+01, 8.14258744975e+07, 9.99373981067e+02, 3.37826707326e-04, 6.37944781167e+05, 7.14497629598e-01, 3.70154241869e+03, 4.05823618791e+03, 5.56467900599e+05 
8.94444444444e+01, 8.19278778894e+07, 9.99563492908e+02, 3.37959353335e-04, 6.38336073336e+05, 7.14740899704e-01, 3.70089093056e+03, 4.05750756567e+03, 5.56372417729e+05 
8.94444444444e+01, 8.24298812814e+07, 9.99752811118e+02, 3.38092003741e-04, 6.38727360005e+05, 7.14983994677e-01, 3.70024055349e+03, 4.05678069726e+03, 5.56277097935e+05 
8.94444444444e+01, 8.29318846734e+07, 9.99941936189e+02, 3.38224658776e-04, 6.39118641026e+05, 7.15226914836e-01, 3.69959128553e+03, 4.05605557690e+03, 5.56181940732e+05 
8.94444444444e+01, 8.34338880653e+07, 1.00013086861e+03, 3.38357318668e-04, 6.39509916252e+05, 7.15469660495e-01, 3.69894312472e+03, 4.05533219882e+03, 5.56086945635e+05 
8.94444444444e+01, 8.39358914573e+07, 1.00031960888e+03, 3.38489983645e-04, 6.39901185536e+05, 7.15712231969e-01, 3.69829606914e+03, 4.05461055730e+03, 5.55992112163e+05 
8.94444444444e+01, 8.44378948492e+07, 1.00050815747e+03, 3.38622653931e-04, 6.40292448733e+05, 7.15954629572e-01, 3.69765011682e+03, 4.05389064663e+03, 5.55897439838e+05 
8.94444444444e+01, 8.49398982412e+07, 1.00069651488e+03, 3.38755329753e-04, 6.40683705700e+05, 7.16196853617e-01, 3.69700526584e+03, 4.05317246113e+03, 5.55802928183e+05 
8.94444444444e+01, 8.54419016332e+07, 1.00088468158e+03, 3.38888011333e-04, 6.41074956293e+05, 7.16438904413e-01, 3.69636151425e+03, 4.05245599516e+03, 5.55708576724e+05 
8.94444444444e+01, 8.59439050251e+07, 1.00107265807e+03, 3.39020698895e-04, 6.41466200371e+05, 7.16680782272e-01, 3.69571886011e+03, 4.05174124308e+03, 5.55614384988e+05 
8.94444444444e+01, 8.64459084171e+07, 1.00126044481e+03, 3.39153392659e-04, 6.41857437792e+05, 7.16922487501e-01, 3.69507730151e+03, 4.05102819931e+03, 5.55520352506e+05 
8.94444444444e+01, 8.69479118090e+07, 1.00144804228e+03, 3.39286092845e-04, 6.42248668416e+05, 7.17164020410e-01, 3.69443683649e+03, 4.05031685827e+03, 5.55426478809e+05 
8.94444444444e+01, 8.74499152010e+07, 1.00163545097e+03, 3.39418799672e-04, 6.42639892105e+05, 7.17405381305e-01, 3.69379746315e+03, 4.04960721442e+03, 5.55332763433e+05 
8.94444444444e+01, 8.79519185930e+07, 1.00182267134e+03, 3.39551513357e-04, 6.43031108721e+05, 7.17646570491e-01, 3.69315917955e+03, 4.04889926224e+03, 5.55239205913e+05 
8.94444444444e+01, 8.84539219849e+07, 1.00200970386e+03, 3.39684234117e-04, 6.43422318126e+05, 7.17887588273e-01, 3.69252198377e+03, 4.04819299624e+03, 5.55145805789e+05 
8.94444444444e+01, 8.89559253769e+07, 1.00219654901e+03, 3.39816962167e-04, 6.43813520184e+05, 7.18128434954e-01, 3.69188587389e+03, 4.04748841095e+03, 5.55052562601e+05 
8.94444444444e+01, 8.94579287688e+07, 1.00238320725e+03, 3.39949697721e-04, 6.44204714761e+05, 7.18369110838e-01, 3.69125084800e+03, 4.04678550093e+03, 5.54959475893e+05 
8.94444444444e+01, 8.99599321608e+07, 1.00256967904e+03, 3.40082440991e-04, 6.44595901723e+05, 7.18609616225e-01, 3.69061690419e+03, 4.04608426076e+03, 5.54866545209e+05 
8.94444444444e+01, 9.04619355528e+07, 1.00275596486e+03, 3.40215192190e-04, 6.44987080936e+05, 7.18849951416e-01, 3.68998404053e+03, 4.04538468505e+03, 5.54773770098e+05 
8.94444444444e+01, 9.09639389447e+07, 1.00294206515e+03, 3.40347951527e-04, 6.45378252269e+05, 7.19090116709e-01, 3.68935225513e+03, 4.04468676844e+03, 5.54681150108e+05 
8.94444444444e+01, 9.14659423367e+07, 1.00312798039e+03, 3.40480719212e-04, 6.45769415590e+05, 7.19330112404e-01, 3.68872154607e+03, 4.04399050558e+03, 5.54588684791e+05 
8.94444444444e+01, 9.19679457286e+07, 1.00331371103e+03, 3.40613495454e-04, 6.46160570769e+05, 7.19569938797e-01, 3.68809191146e+03, 4.04329589116e+03, 5.54496373701e+05 
8.94444444444e+01, 9.24699491206e+07, 1.00349925752e+03, 3.40746280459e-04, 6.46551717676e+05, 7.19809596185e-01, 3.68746334939e+03, 4.04260291989e+03, 5.54404216393e+05 
8.94444444444e+01, 9.29719525126e+07, 1.00368462033e+03, 3.40879074433e-04, 6.46942856184e+05, 7.20049084863e-01, 3.68683585797e+03, 4.04191158649e+03, 5.54312212425e+05 
8.94444444444e+01, 9.34739559045e+07, 1.00386979990e+03, 3.41011877581e-04, 6.47333986165e+05, 7.20288405125e-01, 3.68620943529e+03, 4.04122188573e+03, 5.54220361356e+05 
8.94444444444e+01, 9.39759592965e+07, 1.00405479668e+03, 3.41144690107e-04, 6.47725107492e+05, 7.20527557264e-01, 3.68558407947e+03, 4.04053381239e+03, 5.54128662749e+05 
8.94444444444e+01, 9.44779626884e+07, 1.00423961112e+03, 3.41277512213e-04, 6.48116220040e+05, 7.20766541571e-01, 3.68495978862e+03, 4.03984736126e+03, 5.54037116166e+05 
