# This autogenerated file contains thermodynamical properties of CO2.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
1.29646464646e+02, 8.04218677136e+07, 8.72516078673e+02, 8.90476353732e-05, 4.19389051941e+05, 1.05854384236e-01, 9.14420696419e+02, 1.57507455913e+03, 3.27216690102e+05 
1.29646464646e+02, 8.09238711055e+07, 8.74132989133e+02, 8.93901371095e-05, 4.19431997625e+05, 1.06172105447e-01, 9.14633524157e+02, 1.57381481848e+03, 3.26855842610e+05 
1.29646464646e+02, 8.14258744975e+07, 8.75737286136e+02, 8.97316325861e-05, 4.19477525895e+05, 1.06488773421e-01, 9.14846904956e+02, 1.57257303548e+03, 3.26497729572e+05 
1.29646464646e+02, 8.19278778894e+07, 8.77329172499e+02, 9.00721374461e-05, 4.19525591840e+05, 1.06804403204e-01, 9.15060827375e+02, 1.57134883815e+03, 3.26142309421e+05 
1.29646464646e+02, 8.24298812814e+07, 8.78908846224e+02, 9.04116670039e-05, 4.19576151666e+05, 1.07119009515e-01, 9.15275280213e+02, 1.57014186446e+03, 3.25789541558e+05 
1.29646464646e+02, 8.29318846734e+07, 8.80476500641e+02, 9.07502362535e-05, 4.19629162662e+05, 1.07432606752e-01, 9.15490252512e+02, 1.56895176200e+03, 3.25439386316e+05 
1.29646464646e+02, 8.34338880653e+07, 8.82032324557e+02, 9.10878598776e-05, 4.19684583165e+05, 1.07745209002e-01, 9.15705733541e+02, 1.56777818773e+03, 3.25091804938e+05 
1.29646464646e+02, 8.39358914573e+07, 8.83576502390e+02, 9.14245522557e-05, 4.19742372524e+05, 1.08056830050e-01, 9.15921712795e+02, 1.56662080766e+03, 3.24746759547e+05 
1.29646464646e+02, 8.44378948492e+07, 8.85109214305e+02, 9.17603274720e-05, 4.19802491074e+05, 1.08367483390e-01, 9.16138179989e+02, 1.56547929661e+03, 3.24404213117e+05 
1.29646464646e+02, 8.49398982412e+07, 8.86630636338e+02, 9.20951993236e-05, 4.19864900101e+05, 1.08677182227e-01, 9.16355125051e+02, 1.56435333795e+03, 3.24064129453e+05 
1.29646464646e+02, 8.54419016332e+07, 8.88140940525e+02, 9.24291813275e-05, 4.19929561811e+05, 1.08985939492e-01, 9.16572538114e+02, 1.56324262329e+03, 3.23726473163e+05 
1.29646464646e+02, 8.59439050251e+07, 8.89640295016e+02, 9.27622867287e-05, 4.19996439307e+05, 1.09293767845e-01, 9.16790409515e+02, 1.56214685231e+03, 3.23391209636e+05 
1.29646464646e+02, 8.64459084171e+07, 8.91128864193e+02, 9.30945285065e-05, 4.20065496557e+05, 1.09600679686e-01, 9.17008729786e+02, 1.56106573242e+03, 3.23058305015e+05 
1.29646464646e+02, 8.69479118090e+07, 8.92606808778e+02, 9.34259193818e-05, 4.20136698368e+05, 1.09906687158e-01, 9.17227489652e+02, 1.55999897863e+03, 3.22727726182e+05 
1.29646464646e+02, 8.74499152010e+07, 8.94074285942e+02, 9.37564718241e-05, 4.20210010364e+05, 1.10211802157e-01, 9.17446680022e+02, 1.55894631323e+03, 3.22399440733e+05 
1.29646464646e+02, 8.79519185930e+07, 8.95531449406e+02, 9.40861980571e-05, 4.20285398958e+05, 1.10516036338e-01, 9.17666291988e+02, 1.55790746564e+03, 3.22073416954e+05 
1.29646464646e+02, 8.84539219849e+07, 8.96978449541e+02, 9.44151100659e-05, 4.20362831329e+05, 1.10819401122e-01, 9.17886316817e+02, 1.55688217213e+03, 3.21749623809e+05 
1.29646464646e+02, 8.89559253769e+07, 8.98415433462e+02, 9.47432196023e-05, 4.20442275400e+05, 1.11122426738e-01, 9.18106745949e+02, 1.55587017569e+03, 3.21428030916e+05 
1.29646464646e+02, 8.94579287688e+07, 8.99842545126e+02, 9.50705381913e-05, 4.20523699817e+05, 1.11426846523e-01, 9.18327570993e+02, 1.55487122574e+03, 3.21108608528e+05 
1.29646464646e+02, 8.99599321608e+07, 9.01259925411e+02, 9.53970771365e-05, 4.20607073926e+05, 1.11730392439e-01, 9.18548783720e+02, 1.55388507802e+03, 3.20791327520e+05 
1.29646464646e+02, 9.04619355528e+07, 9.02667712213e+02, 9.57228475256e-05, 4.20692367753e+05, 1.12033075743e-01, 9.18770376060e+02, 1.55291149433e+03, 3.20476159364e+05 
1.29646464646e+02, 9.09639389447e+07, 9.04066040522e+02, 9.60478602361e-05, 4.20779551986e+05, 1.12334907470e-01, 9.18992340099e+02, 1.55195024242e+03, 3.20163076123e+05 
1.29646464646e+02, 9.14659423367e+07, 9.05455042505e+02, 9.63721259401e-05, 4.20868597953e+05, 1.12635898436e-01, 9.19214668074e+02, 1.55100109574e+03, 3.19852050424e+05 
1.29646464646e+02, 9.19679457286e+07, 9.06834847583e+02, 9.66956551096e-05, 4.20959477608e+05, 1.12936059247e-01, 9.19437352372e+02, 1.55006383332e+03, 3.19543055452e+05 
1.29646464646e+02, 9.24699491206e+07, 9.08205582505e+02, 9.70184580214e-05, 4.21052163509e+05, 1.13235400302e-01, 9.19660385521e+02, 1.54913823959e+03, 3.19236064927e+05 
1.29646464646e+02, 9.29719525126e+07, 9.09567371424e+02, 9.73405447618e-05, 4.21146628802e+05, 1.13533931799e-01, 9.19883760190e+02, 1.54822410420e+03, 3.18931053097e+05 
1.29646464646e+02, 9.34739559045e+07, 9.10920335963e+02, 9.76619252313e-05, 4.21242847208e+05, 1.13831663741e-01, 9.20107469188e+02, 1.54732122192e+03, 3.18627994718e+05 
1.29646464646e+02, 9.39759592965e+07, 9.12264595282e+02, 9.79826091489e-05, 4.21340793001e+05, 1.14128605943e-01, 9.20331505454e+02, 1.54642939243e+03, 3.18326865044e+05 
1.29646464646e+02, 9.44779626884e+07, 9.13600266150e+02, 9.83026060566e-05, 4.21440441000e+05, 1.14424768029e-01, 9.20555862060e+02, 1.54554842020e+03, 3.18027639812e+05 
1.29646464646e+02, 9.49799660804e+07, 9.14927463002e+02, 9.86219253237e-05, 4.21541766546e+05, 1.14720159448e-01, 9.20780532205e+02, 1.54467811437e+03, 3.17730295232e+05 
1.29646464646e+02, 9.54819694724e+07, 9.16246298001e+02, 9.89405761508e-05, 4.21644745496e+05, 1.15014789467e-01, 9.21005509213e+02, 1.54381828857e+03, 3.17434807971e+05 
1.29646464646e+02, 9.59839728643e+07, 9.17556881101e+02, 9.92585675736e-05, 4.21749354202e+05, 1.15308667186e-01, 9.21230786529e+02, 1.54296876084e+03, 3.17141155145e+05 
1.29646464646e+02, 9.64859762563e+07, 9.18859320100e+02, 9.95759084672e-05, 4.21855569501e+05, 1.15601801534e-01, 9.21456357715e+02, 1.54212935347e+03, 3.16849314304e+05 
1.29646464646e+02, 9.69879796482e+07, 9.20153720700e+02, 9.98926075494e-05, 4.21963368702e+05, 1.15894201277e-01, 9.21682216453e+02, 1.54129989288e+03, 3.16559263424e+05 
1.29646464646e+02, 9.74899830402e+07, 9.21440186557e+02, 1.00208673385e-04, 4.22072729574e+05, 1.16185875022e-01, 9.21908356535e+02, 1.54048020951e+03, 3.16270980896e+05 
1.29646464646e+02, 9.79919864322e+07, 9.22718819334e+02, 1.00524114388e-04, 4.22183630332e+05, 1.16476831221e-01, 9.22134771865e+02, 1.53967013771e+03, 3.15984445511e+05 
1.29646464646e+02, 9.84939898241e+07, 9.23989718752e+02, 1.00838938826e-04, 4.22296049625e+05, 1.16767078171e-01, 9.22361456455e+02, 1.53886951562e+03, 3.15699636456e+05 
1.29646464646e+02, 9.89959932161e+07, 9.25252982642e+02, 1.01153154826e-04, 4.22409966528e+05, 1.17056624025e-01, 9.22588404422e+02, 1.53807818506e+03, 3.15416533302e+05 
1.29646464646e+02, 9.94979966080e+07, 9.26508706985e+02, 1.01466770371e-04, 4.22525360529e+05, 1.17345476788e-01, 9.22815609988e+02, 1.53729599145e+03, 3.15135115992e+05 
1.29646464646e+02, 1.00000000000e+08, 9.27756985964e+02, 1.01779793310e-04, 4.22642211515e+05, 1.17633644325e-01, 9.23043067473e+02, 1.53652278366e+03, 3.14855364837e+05 
1.31656565657e+02, 1.01325000000e+05, 1.32722900291e+00, 1.98493739580e-05, 6.01797500520e+05, 2.51087873280e-02, 7.54945594161e+02, 9.45655001349e+02, 5.25454232118e+05 
1.31656565657e+02, 6.03328391960e+05, 7.97242131689e+00, 1.99212166100e-05, 5.99332806413e+05, 2.53356949012e-02, 7.58390473732e+02, 9.58220089390e+02, 5.23655873650e+05 
1.31656565657e+02, 1.10533178392e+06, 1.47357731922e+01, 1.99979471057e-05, 5.96842796576e+05, 2.55714085175e-02, 7.61880790243e+02, 9.71305284139e+02, 5.21832699074e+05 
1.31656565657e+02, 1.60733517588e+06, 2.16205844744e+01, 2.00798705557e-05, 5.94327125676e+05, 2.58165288700e-02, 7.65414832683e+02, 9.84932956673e+02, 5.19984307711e+05 
1.31656565657e+02, 2.10933856784e+06, 2.86302457909e+01, 2.01673120541e-05, 5.91785484952e+05, 2.60716854627e-02, 7.68990721090e+02, 9.99126005860e+02, 5.18110303005e+05 
1.31656565657e+02, 2.61134195980e+06, 3.57682244169e+01, 2.02606178283e-05, 5.89217610131e+05, 2.63375402529e-02, 7.72606388011e+02, 1.01390770554e+03, 5.16210297010e+05 
1.31656565657e+02, 3.11334535176e+06, 4.30380462984e+01, 2.03601563698e-05, 5.86623290202e+05, 2.66147887902e-02, 7.76259558307e+02, 1.02930151041e+03, 5.14283915636e+05 
1.31656565657e+02, 3.61534874372e+06, 5.04432737321e+01, 2.04663195185e-05, 5.84002377093e+05, 2.69041603875e-02, 7.79947727395e+02, 1.04533081463e+03, 5.12330804726e+05 
1.31656565657e+02, 4.11735213568e+06, 5.79874781767e+01, 2.05795234675e-05, 5.81354796268e+05, 2.72064174988e-02, 7.83668138026e+02, 1.06201865695e+03, 5.10350637006e+05 
1.31656565657e+02, 4.61935552764e+06, 6.56742076521e+01, 2.07002096494e-05, 5.78680558258e+05, 2.75223542499e-02, 7.87417755834e+02, 1.07938736601e+03, 5.08343119974e+05 
1.31656565657e+02, 5.12135891960e+06, 7.35069481871e+01, 2.08288454539e-05, 5.75979771117e+05, 2.78527939924e-02, 7.91193243933e+02, 1.09745813971e+03, 5.06308004762e+05 
1.31656565657e+02, 5.62336231156e+06, 8.14890787881e+01, 2.09659247225e-05, 5.73252653767e+05, 2.81985857131e-02, 7.94990936984e+02, 1.11625055291e+03, 5.04245096004e+05 
1.31656565657e+02, 6.12536570352e+06, 8.96238194460e+01, 2.11119679512e-05, 5.70499550181e+05, 2.85605991140e-02, 7.98806815268e+02, 1.13578198857e+03, 5.02154262719e+05 
1.31656565657e+02, 6.62736909548e+06, 9.79141717688e+01, 2.12675221261e-05, 5.67720944289e+05, 2.89397181650e-02, 8.02636479445e+02, 1.15606698858e+03, 5.00035450190e+05 
1.31656565657e+02, 7.12937248744e+06, 1.06362851933e+02, 2.14331601049e-05, 5.64917475499e+05, 2.93368329371e-02, 8.06475126839e+02, 1.17711652248e+03, 4.97888692818e+05 
1.31656565657e+02, 7.63137587940e+06, 1.14972215793e+02, 2.16094794490e-05, 5.62089954628e+05, 2.97528295370e-02, 8.10317530277e+02, 1.19893717420e+03, 4.95714127853e+05 
1.31656565657e+02, 8.13337927136e+06, 1.23744176189e+02, 2.17971006003e-05, 5.59239380050e+05, 3.01885779962e-02, 8.14158020654e+02, 1.22153025013e+03, 4.93512009908e+05 
1.31656565657e+02, 8.63538266332e+06, 1.32680112725e+02, 2.19966642928e-05, 5.56366953766e+05, 3.06449180189e-02, 8.17990474628e+02, 1.24489081521e+03, 4.91282726100e+05 
1.31656565657e+02, 9.13738605528e+06, 1.41780774603e+02, 2.22088280830e-05, 5.53474097082e+05, 3.11226425644e-02, 8.21808308942e+02, 1.26900666803e+03, 4.89026811610e+05 
1.31656565657e+02, 9.63938944724e+06, 1.51046177453e+02, 2.24342618855e-05, 5.50562465535e+05, 3.16224793389e-02, 8.25604483094e+02, 1.29385727086e+03, 4.86744965418e+05 
1.31656565657e+02, 1.01413928392e+07, 1.60475495503e+02, 2.26736424047e-05, 5.47633962609e+05, 3.21450703892e-02, 8.29371512100e+02, 1.31941265676e+03, 4.84438065894e+05 
1.31656565657e+02, 1.06433962312e+07, 1.70066950936e+02, 2.29276463693e-05, 5.44690751793e+05, 3.26909501406e-02, 8.33101491186e+02, 1.34563234274e+03, 4.82107185894e+05 
1.31656565657e+02, 1.11453996231e+07, 1.79817702787e+02, 2.31969424967e-05, 5.41735266406e+05, 3.32605223833e-02, 8.36786134180e+02, 1.37246428639e+03, 4.79753606924e+05 
1.31656565657e+02, 1.16474030151e+07, 1.89723738335e+02, 2.34821821514e-05, 5.38770216617e+05, 3.38540368984e-02, 8.40416827232e+02, 1.39984393336e+03, 4.77378831874e+05 
1.31656565657e+02, 1.21494064070e+07, 1.99779770563e+02, 2.37839887076e-05, 5.35798592958e+05, 3.44715665978e-02, 8.43984699220e+02, 1.42769341405e+03, 4.74984595761e+05 
1.31656565657e+02, 1.26514097990e+07, 2.09979145912e+02, 2.41029456906e-05, 5.32823665621e+05, 3.51129862387e-02, 8.47480709732e+02, 1.45592096043e+03, 4.72572873839e+05 
1.31656565657e+02, 1.31534131910e+07, 2.20313767177e+02, 2.44395838492e-05, 5.29848978709e+05, 3.57779539256e-02, 8.50895754945e+02, 1.48442062639e+03, 4.70145886344e+05 
1.31656565657e+02, 1.36554165829e+07, 2.30774036971e+02, 2.47943674070e-05, 5.26878338607e+05, 3.64658967245e-02, 8.54220790861e+02, 1.51307240515e+03, 4.67706099120e+05 
1.31656565657e+02, 1.41574199749e+07, 2.41348827543e+02, 2.51676798456e-05, 5.23915795610e+05, 3.71760017454e-02, 8.57446972354e+02, 1.54174284367e+03, 4.65256219266e+05 
1.31656565657e+02, 1.46594233668e+07, 2.52025482909e+02, 2.55598096878e-05, 5.20965618005e+05, 3.79072139730e-02, 8.60565805291e+02, 1.57028625009e+03, 4.62799185002e+05 
1.31656565657e+02, 1.51614267588e+07, 2.62789858928e+02, 2.59709368548e-05, 5.18032257960e+05, 3.86582419185e-02, 8.63569307631e+02, 1.59854657405e+03, 4.60338148984e+05 
1.31656565657e+02, 1.56634301508e+07, 2.73626406116e+02, 2.64011202657e-05, 5.15120308868e+05, 3.94275717933e-02, 8.66450174035e+02, 1.62636000529e+03, 4.57876454472e+05 
1.31656565657e+02, 1.61654335427e+07, 2.84518298456e+02, 2.68502873999e-05, 5.12234454243e+05, 4.02134903870e-02, 8.69201937262e+02, 1.65355828191e+03, 4.55417604042e+05 
1.31656565657e+02, 1.66674369347e+07, 2.95447609176e+02, 2.73182265479e-05, 5.09379408822e+05, 4.10141161749e-02, 8.71819118630e+02, 1.67997262835e+03, 4.52965220936e+05 
1.31656565657e+02, 1.71694403266e+07, 3.06395531559e+02, 2.78045824077e-05, 5.06559853288e+05, 4.18274374601e-02, 8.74297359337e+02, 1.70543816046e+03, 4.50523003667e+05 
1.31656565657e+02, 1.76714437186e+07, 3.17342639381e+02, 2.83088555409e-05, 5.03780364720e+05, 4.26513556639e-02, 8.76633524642e+02, 1.72979851452e+03, 4.48094675103e+05 
1.31656565657e+02, 1.81734471106e+07, 3.28269178167e+02, 2.88304059849e-05, 5.01045345587e+05, 4.34837313205e-02, 8.78825773932e+02, 1.75291039412e+03, 4.45683927826e+05 
1.31656565657e+02, 1.86754505025e+07, 3.39155375282e+02, 2.93684610480e-05, 4.98358954582e+05, 4.43224300287e-02, 8.80873591551e+02, 1.77464770063e+03, 4.43294368072e+05 
1.31656565657e+02, 1.91774538945e+07, 3.49981754755e+02, 2.99221270152e-05, 4.95725042755e+05, 4.51653656290e-02, 8.82777775833e+02, 1.79490493064e+03, 4.40929460888e+05 
1.31656565657e+02, 1.96794572864e+07, 3.60729441860e+02, 3.04904042126e-05, 4.93147098209e+05, 4.60105382297e-02, 8.84540386777e+02, 1.81359959012e+03, 4.38592479143e+05 
1.31656565657e+02, 2.01814606784e+07, 3.71380443221e+02, 3.10722046564e-05, 4.90628202057e+05, 4.68560653396e-02, 8.86164655892e+02, 1.83067348189e+03, 4.36286458848e+05 
1.31656565657e+02, 2.06834640704e+07, 3.81917890416e+02, 3.16663713706e-05, 4.88170997399e+05, 4.77002051757e-02, 8.87654864396e+02, 1.84609284967e+03, 4.34014162672e+05 
1.31656565657e+02, 2.11854674623e+07, 3.92326238466e+02, 3.22716984268e-05, 4.85777672026e+05, 4.85413720401e-02, 8.89016197991e+02, 1.85984748539e+03, 4.31778052869e+05 
1.31656565657e+02, 2.16874708543e+07, 4.02591414580e+02, 3.28869508198e-05, 4.83449954467e+05, 4.93781443784e-02, 8.90254587414e+02, 1.87194900179e+03, 4.29580274020e+05 
1.31656565657e+02, 2.21894742462e+07, 4.12700916543e+02, 3.35108834328e-05, 4.81189122038e+05, 5.02092666295e-02, 8.91376544013e+02, 1.88242852460e+03, 4.27422645258e+05 
1.31656565657e+02, 2.26914776382e+07, 4.22643863565e+02, 3.41422585267e-05, 4.78996018895e+05, 5.10336462187e-02, 8.92388998621e+02, 1.89133406335e+03, 4.25306661035e+05 
1.31656565657e+02, 2.31934810302e+07, 4.32411004878e+02, 3.47798613788e-05, 4.76871081770e+05, 5.18503470577e-02, 8.93299150475e+02, 1.89872778423e+03, 4.23233499080e+05 
1.31656565657e+02, 2.36954844221e+07, 4.41994692811e+02, 3.54225138666e-05, 4.74814371023e+05, 5.26585807430e-02, 8.94114330900e+02, 1.90468334808e+03, 4.21204034049e+05 
1.31656565657e+02, 2.41974878141e+07, 4.51388827413e+02, 3.60690859237e-05, 4.72825604905e+05, 5.34576963891e-02, 8.94841884490e+02, 1.90928340956e+03, 4.19218855370e+05 
1.31656565657e+02, 2.46994912060e+07, 4.60588779371e+02, 3.67185048891e-05, 4.70904195291e+05, 5.42471697573e-02, 8.95489068699e+02, 1.91261731592e+03, 4.17278287947e+05 
1.31656565657e+02, 2.52014945980e+07, 4.69591297094e+02, 3.73697628242e-05, 4.69049283589e+05, 5.50265921067e-02, 8.96062971330e+02, 1.91477900453e+03, 4.15382414645e+05 
1.31656565657e+02, 2.57034979899e+07, 4.78394402870e+02, 3.80219219034e-05, 4.67259775941e+05, 5.57956590308e-02, 8.96570444414e+02, 1.91586508144e+03, 4.13531099694e+05 
1.31656565657e+02, 2.62055013819e+07, 4.86997282015e+02, 3.86741180018e-05, 4.65534377153e+05, 5.65541594470e-02, 8.97018052532e+02, 1.91597306377e+03, 4.11724012394e+05 
1.31656565657e+02, 2.67075047739e+07, 4.95400168187e+02, 3.93255626183e-05, 4.63871623013e+05, 5.73019648608e-02, 8.97412033511e+02, 1.91519977896e+03, 4.09960650654e+05 
1.31656565657e+02, 2.72095081658e+07, 5.03604227444e+02, 3.99755432855e-05, 4.62269910792e+05, 5.80390190239e-02, 8.97758269485e+02, 1.91363992935e+03, 4.08240364011e+05 
1.31656565657e+02, 2.77115115578e+07, 5.11611443255e+02, 4.06234226379e-05, 4.60727527781e+05, 5.87653280967e-02, 8.98062266741e+02, 1.91138484009e+03, 4.06562375842e+05 
1.31656565657e+02, 2.82135149497e+07, 5.19424504348e+02, 4.12686363253e-05, 4.59242677749e+05, 5.94809514269e-02, 8.98329143061e+02, 1.90852141171e+03, 4.04925804530e+05 
1.31656565657e+02, 2.87155183417e+07, 5.27046697071e+02, 4.19106899712e-05, 4.57813505195e+05, 6.01859930317e-02, 8.98563621661e+02, 1.90513129498e+03, 4.03329683361e+05 
1.31656565657e+02, 2.92175217337e+07, 5.34481803648e+02, 4.25491553804e-05, 4.56438117307e+05, 6.08805938499e-02, 8.98770031009e+02, 1.90129029535e+03, 4.01772978972e+05 
1.31656565657e+02, 2.97195251256e+07, 5.41734007473e+02, 4.31836661998e-05, 4.55114603560e+05, 6.15649247913e-02, 8.98952309970e+02, 1.89706800207e+03, 4.00254608220e+05 
1.31656565657e+02, 3.02215285176e+07, 5.48807806259e+02, 4.38139132183e-05, 4.53841052920e+05, 6.22391805801e-02, 8.99114017756e+02, 1.89252762501e+03, 3.98773453347e+05 
1.31656565657e+02, 3.07235319095e+07, 5.55707933543e+02, 4.44396394797e-05, 4.52615568684e+05, 6.29035743611e-02, 8.99258348130e+02, 1.88772601223e+03, 3.97328375439e+05 
1.31656565657e+02, 3.12255353015e+07, 5.62439288763e+02, 4.50606353501e-05, 4.51436281026e+05, 6.35583330170e-02, 8.99388147232e+02, 1.88271381596e+03, 3.95918226144e+05 
1.31656565657e+02, 3.17275386935e+07, 5.69006875848e+02, 4.56767336621e-05, 4.50301357381e+05, 6.42036931352e-02, 8.99505934357e+02, 1.87753577253e+03, 3.94541857733e+05 
1.31656565657e+02, 3.22295420854e+07, 5.75415750034e+02, 4.62878050277e-05, 4.49209010816e+05, 6.48398975596e-02, 8.99613924914e+02, 1.87223106326e+03, 3.93198131581e+05 
1.31656565657e+02, 3.27315454774e+07, 5.81670972469e+02, 4.68937533881e-05, 4.48157506590e+05, 6.54671924645e-02, 8.99714054812e+02, 1.86683372712e+03, 3.91885925187e+05 
1.31656565657e+02, 3.32335488693e+07, 5.87777572043e+02, 4.74945118497e-05, 4.47145167077e+05, 6.60858248939e-02, 8.99808005522e+02, 1.86137310085e+03, 3.90604137868e+05 
1.31656565657e+02, 3.37355522613e+07, 5.93740513820e+02, 4.80900388344e-05, 4.46170375274e+05, 6.66960407160e-02, 8.99897229130e+02, 1.85587426764e+03, 3.89351695268e+05 
1.31656565657e+02, 3.42375556533e+07, 5.99564673410e+02, 4.86803145623e-05, 4.45231577077e+05, 6.72980829469e-02, 8.99982972790e+02, 1.85035850024e+03, 3.88127552822e+05 
1.31656565657e+02, 3.47395590452e+07, 6.05254816642e+02, 4.92653378678e-05, 4.44327282511e+05, 6.78921904052e-02, 9.00066302079e+02, 1.84484368856e+03, 3.86930698312e+05 
1.31656565657e+02, 3.52415624372e+07, 6.10815583875e+02, 4.98451233480e-05, 4.43456066072e+05, 6.84785966598e-02, 9.00148122907e+02, 1.83934474520e+03, 3.85760153643e+05 
1.31656565657e+02, 3.57435658291e+07, 6.16251478374e+02, 5.04196988301e-05, 4.42616566353e+05, 6.90575292365e-02, 9.00229201712e+02, 1.83387398474e+03, 3.84614975958e+05 
1.31656565657e+02, 3.62455692211e+07, 6.21566858166e+02, 5.09891031424e-05, 4.41807485067e+05, 6.96292090518e-02, 9.00310183829e+02, 1.82844147418e+03, 3.83494258188e+05 
1.31656565657e+02, 3.67475726131e+07, 6.26765930861e+02, 5.15533841708e-05, 4.41027585592e+05, 7.01938500406e-02, 9.00391609954e+02, 1.82305535349e+03, 3.82397129143e+05 
1.31656565657e+02, 3.72495760050e+07, 6.31852750975e+02, 5.21125971764e-05, 4.40275691153e+05, 7.07516589494e-02, 9.00473930772e+02, 1.81772212576e+03, 3.81322753229e+05 
1.31656565657e+02, 3.77515793970e+07, 6.36831219306e+02, 5.26668033542e-05, 4.39550682716e+05, 7.13028352644e-02, 9.00557519789e+02, 1.81244691716e+03, 3.80270329849e+05 
1.31656565657e+02, 3.82535827889e+07, 6.41705084000e+02, 5.32160686062e-05, 4.38851496687e+05, 7.18475712499e-02, 9.00642684537e+02, 1.80723370740e+03, 3.79239092573e+05 
1.31656565657e+02, 3.87555861809e+07, 6.46477942953e+02, 5.37604625070e-05, 4.38177122469e+05, 7.23860520700e-02, 9.00729676268e+02, 1.80208553188e+03, 3.78228308123e+05 
1.31656565657e+02, 3.92575895729e+07, 6.51153247256e+02, 5.43000574381e-05, 4.37526599950e+05, 7.29184559755e-02, 9.00818698308e+02, 1.79700465677e+03, 3.77237275220e+05 
1.31656565657e+02, 3.97595929648e+07, 6.55734305421e+02, 5.48349278688e-05, 4.36899016956e+05, 7.34449545336e-02, 9.00909913225e+02, 1.79199272892e+03, 3.76265323346e+05 
1.31656565657e+02, 4.02615963568e+07, 6.60224288173e+02, 5.53651497629e-05, 4.36293506720e+05, 7.39657128880e-02, 9.01003448968e+02, 1.78705090232e+03, 3.75311811441e+05 
1.31656565657e+02, 4.07635997487e+07, 6.64626233615e+02, 5.58908000931e-05, 4.35709245389e+05, 7.44808900347e-02, 9.01099404107e+02, 1.78217994350e+03, 3.74376126582e+05 
1.31656565657e+02, 4.12656031407e+07, 6.68943052620e+02, 5.64119564447e-05, 4.35145449609e+05, 7.49906391034e-02, 9.01197852315e+02, 1.77738031788e+03, 3.73457682647e+05 
1.31656565657e+02, 4.17676065327e+07, 6.73177534311e+02, 5.69286966943e-05, 4.34601374185e+05, 7.54951076381e-02, 9.01298846187e+02, 1.77265225937e+03, 3.72555919006e+05 
1.31656565657e+02, 4.22696099246e+07, 6.77332351546e+02, 5.74410987503e-05, 4.34076309857e+05, 7.59944378702e-02, 9.01402420505e+02, 1.76799582559e+03, 3.71670299236e+05 
1.31656565657e+02, 4.27716133166e+07, 6.81410066324e+02, 5.79492403427e-05, 4.33569581175e+05, 7.64887669805e-02, 9.01508595032e+02, 1.76341094068e+03, 3.70800309880e+05 
